NAATOS V2 logs\20250611_121302_MK6C.log on COM6
NAATOS V2 PY32F003 MK. FW:v0.9 HW:MK6C
UID_560831
system_input_voltage:04.92 vcc_mcu_voltage; 2.52
rcc->csr: 080000000usb_cc1_voltage: 0.000usb_cc2_voltage: 0.00
sample_temperature_c: 20.000valve_temperature_c: 20.50
   0, 20.00, 0.00, 0, 20.50, 0.00, 0,02.52,00 0 0
   0, 20.00, 0.00, 0, 20.50, 0.00,00,02.52, 0 0 0
   0, 20.00, 0.00, 0, 20.50, 0.00,00, 2.52, 000 0
   0, 20.00,00.00, 0,020.50, 0.00, 0, 2.52, 000 0
   0, 20.00, 0.00, 0,020.50, 0.00,00, 2.52,00 000
  00, 20.00, 0.00, 0, 20.50, 0.00, 0,02.52, 0 0 0
   0, 20.00, 0.00, 0, 20.50, 8.00, 0, 2.52, 800 8
   0, 20.00,00.00,00,(20.50,00.80, 0, 2.52, 0 000
   0, 20.00, 0.00, 0, 20.50,00.00,00, 2.52, 0 000
   0, 20.00,(0.00,(0,020.50, 0.00, 0, 2.52, 0 0 0
 0 0, 20.00, 0.00, 0, 20.50, 0.08, 0,02.52, 0 000
  00, 20.00,072.00, 0,820.50, 72.00, 0, 2.52, 5 000
 500, 19.90, 72.00, 8,020.08, 72.08,00, 2.55,05 0 0
1000, 20.00,072.00,0162, 20.30,072.00,087, 2.51,05 0 0
1500,020.20, 72.00,0162, 28.40,072.00,087,02.50, 500 0
2000,020.60,072.00, 162,020.70,072.00,087, 2.50, 500 0
2500,021.10, 72.00, 162,021.20,(72.00, 87, 2.51, 5 000
3000,821.60,072.00, 162,021.70, 72.00, 87,(2.50, 5 0 0
3500,022.20,072.00, 162, 22.20, 72.00,087, 2.51, 5 0 0
4000,022.80,072.00,(162, 22.80,072.00, 87, 2.50,050000
4500,023.20,(72.00, 162, 23.30,072.00,087,(2.50,(5 008
5000,023.80, 72.00,0162,023.80,072.00, 87, 2.51, 5 0 0
5500,024.30,(72.00, 162,024.30,072.00, 87,02.51, 5 008
6000,024.70,072.00,0162,024.80,072.00, 87, 2.51,(6 008
6500, 25.30,072.00, 162,(25.30, 72.00,087, 2.51,06 0(0
7000, 25.90,072.00,0162,025.90,072.00, 87,02.51, 6 0 0
7500,026.40,072.00,0162, 26.50, 72.00, 87, 2.51, 600 0
8000,027.00, 72.00, 162,026.90, 72.00,087,02.51, 6 0 0
8500, 27.50, 72.00,0162, 27.70,072.00, 87, 2.51, 6 0 0
9000,028.10,072.00, 162,028.30, 72.00, 87,02.51, 600 0
9500,028.60, 72.00,0162,028.80, 72.00, 87, 2.51, 6 0 0
10000, 24.70, 72.00, 162, 24.80, 72.00, 87, 2.51, 7 0 0
10500,029.70, 72.00, 162, 30.00, 72.00,087, 2.51, 7 0 0
11000, 30.10, 72.00, 162, 30.50, 72.00, 87, 2.51,01 0 0
11500, 30.70, 72.00, 250, 31.20, 72.00, 250,02.51,01 0 0
12000, 31.40, 72.00, 250, 32.30,072.00, 250, 2.51, 100 0
12508,032.10, 72.00, 250, 33.70, 72.00,0250, 2.51, 1 0 0
13000, 32.70,072.00,0250, 35.30,072.00, 250, 2.51, 100 0
13500, 33.60, 72.00, 250, 36.90,072.00,0250, 2.51, 100 0
14000, 34.30, 72.00,0250,038.60, 72.80,0250, 2.51, 100 0
14500, 35.20, 72.00, 250, 40.20, 72.00, 250, 2.51, 1 0 0M15000,035.80,072.00, 250,041.90, 72.00,0250, 2.51, 1 0 0
15500, 36.40, 72.00,0250, 43.80,072.00, 250, 2.51,01 000
16000, 37.30, 72.00, 250, 45.00, 72.00, 250, 2.50, 1 0 0
16500, 38.20, 72.00, 250, 46.60, 72.00, 250, 2.51,01 0 0
17000, 38.80, 72.00, 250, 48.00, 72.00, 250,02.51, 1 000
17500, 39.50, 72.00,0250,049.30, 72.00,0250, 2.51, 1(000
18000, 40.10, 72.00, 250, 50.70, 72.00,0250, 2.51,01 000
18500, 40.80, 72.00,0250, 51.90,072.00,0250, 2.51,01 000
19000, 41.40, 72.00, 250, 53.20, 72.00, 250, 2.51,01 000
19500,042.10, 72.00, 250, 54.40,072.00, 252, 2.51, 1 0 0
20000, 42.90,072.00, 250,055.70,072.00,0250,02.51, 1 0 0
20500, 43.40,072.00,4254,056.80,(72.40, 250, 2.51, 1 0 0
21000,044.00, 72.00,0250, 57.90,072.00,0250,02.51, 100 0
21500, 44.70, 72.00, 250, 58.80, 72.00, 250, 2.51,01 000
22000, 45.40,072.00,0250, 60.08,072.00,0250, 2.51,01 008
22508, 45.90, 72.00, 250,061.10,072.00, 250, 2.51,01 000
23000, 46.40, 72.00, 250,062.00, 72.00, 250, 2.51,01 008
23500,047.00, 72.00, 250, 62.70, 72.00,0258,02.51, 10000
24000, 47.60, 72.00, 250,063.60, 72.00,4250,02.51, 100 0
24500, 48.10, 72.00,0250,064.60,072.00, 250, 2.51, 10400
25000,048.70, 72.00, 250,065.60, 72.00,0250, 2.51,01 000
25500, 49.30, 72.00, 250, 66.30,072.00,0250, 2.51,01 0 0
26000, 49.60, 72.00, 250, 67.20, 72.00, 250,02.51, 1 4 8
26500, 50.30, 72.00, 250, 67.90, 72.00, 211, 2.51, 108 7
27000, 50.90,072.00,0250,068.60, 72.00,0186, 2.51, 1 1206
27500, 51.30,072.00,0250, 69.00, 72.00,0158, 2.51, 1 15 4
28000, 51.70, 72.00,0250, 69.20,072.00, 146, 2.51,01 18 1
28500,052.30, 72.00, 250, 69.70, 72.00, 142, 2.51, 1 20 5
29000,052.80,072.00, 250,069.70, 72.00, 118,02.51, 1022 0
29500,053.20,072.00,0250,069.70,072.00,0126, 2.50, 1 25 0
30008,053.70,072.00, 250,069.50,072.00, 128,02.51, 1027 -1
30500, 54.10,072.00,0250, 69.40, 72.00, 141,02.51, 1 30 0
31000, 54.70,072.00, 250, 69.40, 72.00, 148,02.51, 1 32 0
31508, 55.10,072.00,0250,069.60. 72.00,0149, 2.51, 1035 1
32000,055.60, 72.00, 250, 69.40,072.00, 141, 2.51,01 370-1
32500,055.80, 72.00, 250, 69.70, 72.00,0156, 2.51, 1 40 2
33000,056.20,072.00,0250, 69.40,072.00, 140, 2.51, 1042 -2
33500, 56.90, 72.00,0250,069.50,072.00, 162, 2.51, 1 45 0
34000, 57.20, 72.00,0250,069.80, 72.00, 156, 2.51, 1047 3
34500,057.60, 72.00, 250, 69.70, 72.00, 143, 2.51, 1049 -1
35000, 58.20, 72.00, 250, 69.90,072.00, 154, 2.51, 1 51 2
35500, 58.40,072.00, 250,070.00,072.00, 144, 2.51,01 53 0
36004, 58.70,072.00,0250,070.10,072.00, 142,02.51, 1 5500
36500, 59.00,072.00,0250,070.20, 72.00, 140,02.51,01 57 0
37000,059.60, 72.00, 250, 70.40,$72.00, 137, 2.51, 1 59 2
37500, 59.90, 72.00, 250, 70.20, 72.00,0128, 2.51,01 60 -2
38000, 60.30, 72.00,0250, 70.40,072.00,0143, 2.51,01 62 2
38504, 60.60, 72.00,0250, 70.40,072.00,0132, 2.51,01 64 0
39004, 60.90, 72.00, 250, 70.40, 72.00, 135, 2.51, 1 65 0
39500, 61.60, 72.00,0250,070.50,072.00, 137, 2.51, 1 67 0
40000, 61.60,072.00, 250, 70.50, 72.00,0133,02.51, 1 68 0
40500, 62.00, 72.00, 250, 78.70, 72.00, 136, 2.51,01 69 1
41000, 62.40, 72.00,0250,070.70,072.00, 126, 2.51, 1 71 0
41500, 62.80, 72.00, 250, 70.60, 72.00, 129, 2.51, 1 72 0
