NAATOS V2 logs\20250617_092910_MK6AA.log on COM7
{NAATOS V2 PY32F003 MK. FW:v0.9 HW:MK6AA
UID_560869
system_input_voltage: 2.75 vcc_mcu_voltage: 2.96
rcc->csr: 08000000 usb_cc1_voltage: 1.99 usb_cc2_voltage: 2.45
sample_temperature_c: 38.60 valve_temperature_c: 38.00
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 0.00, 0, 38.00, 0.00, 0, 2.75, 0 0 0
   0, 38.60, 72.00, 0, 38.00, 72.00, 0, 2.75, 5 0 0
 500, 38.20, 72.00, 0, 37.50, 72.00, 0, 3.11, 5 0 0
1000, 38.20, 72.00, 162, 37.60, 72.00, 87, 2.48, 5 0 0
1500, 38.50, 72.00, 162, 37.80, 72.00, 87, 2.47, 5 0 0
2000, 39.00, 72.00, 162, 38.20, 72.00, 87, 2.48, 5 0 0
2500, 39.50, 72.00, 162, 38.70, 72.00, 87, 2.48, 5 0 0
3000, 40.20, 72.00, 162, 39.40, 72.00, 87, 2.47, 5 0 0
3500, 40.70, 72.00, 162, 39.90, 72.00, 87, 2.47, 5 0 0
4000, 41.30, 72.00, 162, 40.40, 72.00, 87, 2.47, 5 0 0
4500, 41.90, 72.00, 162, 41.10, 72.00, 87, 2.47, 5 0 0
5000, 42.50, 72.00, 162, 41.50, 72.00, 87, 2.47, 5 0 0
5500, 43.10, 72.00, 162, 42.10, 72.00, 87, 2.46, 6 0 0
6000, 43.60, 72.00, 162, 42.60, 72.00, 87, 2.30, 6 0 0
6500, 44.30, 72.00, 162, 43.10, 72.00, 87, 2.30, 6 0 0
7000, 44.90, 72.00, 162, 43.70, 72.00, 87, 2.30, 6 0 0
7500, 45.40, 72.00, 162, 44.30, 72.00, 87, 2.30, 6 0 0
8000, 46.00, 72.00, 162, 44.80, 72.00, 87, 2.29, 6 0 0
8500, 46.60, 72.00, 162, 45.30, 72.00, 87, 2.29, 6 0 0
9000, 47.10, 72.00, 162, 45.70, 72.00, 87, 2.29, 6 0 0
9500, 43.10, 72.00, 162, 42.10, 72.00, 87, 2.29, 7 0 0
10000, 48.20, 72.00, 162, 46.80, 72.00, 87, 2.29, 1 0 0
10500, 48.70, 72.00, 250, 47.70, 72.00, 250, 2.16, 1 0 0
11000, 49.10, 72.00, 250, 48.30, 72.00, 250, 2.16, 1 0 0
11500, 49.70, 72.00, 250, 49.40, 72.00, 250, 2.16, 1 0 0
12000, 49.90, 72.00, 250, 50.10, 72.00, 250, 2.16, 1 0 0
12500, 50.30, 72.00, 250, 51.10, 72.00, 250, 2.16, 1 0 0
13000, 50.60, 72.00, 250, 52.10, 72.00, 250, 2.15, 1 0 0
13500, 51.00, 72.00, 250, 53.00, 72.00, 250, 2.16, 1 0 0
14000, 51.50, 72.00, 250, 54.20, 72.00, 250, 2.15, 1 0 0
14500, 51.70, 72.00, 250, 54.90, 72.00, 250, 2.15, 1 0 0
15000, 52.20, 72.00, 250, 55.70, 72.00, 250, 2.15, 1 0 0
15500, 52.90, 72.00, 250, 57.00, 72.00, 250, 2.14, 1 0 0
16000, 52.90, 72.00, 250, 57.40, 72.00, 250, 2.14, 1 0 0
16500, 53.20, 72.00, 250, 58.20, 72.00, 250, 2.14, 1 0 0
17000, 53.50, 72.00, 250, 58.90, 72.00, 250, 2.14, 1 0 0
17500, 53.80, 72.00, 250, 59.70, 72.00, 250, 2.14, 1 0 0
18000, 54.00, 72.00, 250, 60.30, 72.00, 250, 2.13, 1 0 0
18500, 54.80, 72.00, 250, 61.10, 72.00, 250, 2.13, 1 0 0
19000, 54.80, 72.00, 250, 61.70, 72.00, 250, 2.14, 1 0 0
19500, 55.10, 72.00, 250, 62.40, 72.00, 250, 2.13, 1 0 0
20000, 55.30, 72.00, 250, 62.90, 72.00, 250, 2.12, 1 0 0
20500, 56.00, 72.00, 250, 64.30, 72.00, 250, 2.12, 1 0 0
21000, 55.90, 72.00, 250, 64.10, 72.00, 250, 2.12, 1 0 0
21500, 56.20, 72.00, 250, 64.70, 72.00, 250, 2.12, 1 0 0
22000, 56.40, 72.00, 250, 65.20, 72.00, 250, 2.11, 1 0 0
22500, 56.70, 72.00, 250, 65.70, 72.00, 250, 2.11, 1 0 0
23000, 57.00, 72.00, 250, 66.20, 72.00, 250, 2.11, 1 0 0
23500, 57.60, 72.00, 250, 66.70, 72.00, 250, 2.10, 1 5 5
24000, 57.50, 72.00, 250, 67.10, 72.00, 238, 2.10, 1 10 4
24500, 57.70, 72.00, 250, 67.50, 72.00, 226, 2.10, 1 14 4
25000, 57.90, 72.00, 250, 67.80, 72.00, 213, 2.10, 1 18 3
25500, 58.20, 72.00, 250, 68.10, 72.00, 204, 2.09, 1 22 2
26000, 58.50, 72.00, 250, 68.90, 72.00, 195, 2.09, 1 25 8
26500, 58.80, 72.00, 250, 68.60, 72.00, 157, 2.08, 1 29 -3
27000, 59.10, 72.00, 250, 69.30, 72.00, 185, 2.09, 1 32 7
27500, 59.60, 72.00, 250, 69.50, 72.00, 146, 2.08, 1 34 1
28000, 59.90, 72.00, 250, 68.80, 72.00, 145, 2.09, 1 37 -6
28500, 60.00, 72.00, 250, 68.90, 72.00, 188, 2.08, 1 40 0
29000, 60.20, 72.00, 250, 68.70, 72.00, 179, 2.07, 1 44 -2
29500, 60.50, 72.00, 250, 68.90, 72.00, 194, 2.07, 1 47 2
30000, 61.00, 72.00, 250, 69.10, 72.00, 184, 2.07, 1 50 1
30500, 60.90, 72.00, 250, 68.90, 72.00, 178, 2.07, 1 53 -1
31000, 61.20, 72.00, 250, 69.00, 72.00, 194, 2.07, 1 56 0
31500, 61.60, 72.00, 250, 69.80, 72.00, 190, 2.06, 1 58 8
32000, 61.60, 72.00, 250, 69.10, 72.00, 149, 2.06, 1 61 -7
32500, 61.80, 72.00, 250, 69.10, 72.00, 198, 2.06, 1 64 0
33000, 62.10, 72.00, 250, 69.10, 72.00, 194, 2.06, 1 67 0
33500, 62.30, 72.00, 250, 69.30, 72.00, 197, 2.07, 1 69 2
34000, 62.50, 72.00, 250, 69.40, 72.00, 189, 2.05, 1 72 0
34500, 62.60, 72.00, 250, 69.50, 72.00, 188, 2.05, 1 74 0
35000, 63.10, 72.00, 250, 70.00, 72.00, 186, 2.05, 1 76 5
35500, 63.00, 72.00, 250, 69.80, 72.00, 161, 2.04, 1 79 -1
36000, 63.20, 72.00, 250, 69.80, 72.00, 180, 2.04, 1 81 0
36500, 63.30, 72.00, 250, 69.90, 72.00, 180, 2.04, 1 83 0
37000, 63.40, 72.00, 250, 70.00, 72.00, 176, 2.04, 1 85 0
37500, 64.40, 72.00, 250, 70.00, 72.00, 174, 2.05, 1 87 0
38000, 64.40, 72.00, 250, 70.10, 72.00, 177, 2.05, 1 89 0
38500, 64.40, 72.00, 250, 71.00, 72.00, 173, 2.04, 1 90 9
39000, 64.20, 72.00, 250, 70.10, 72.00, 126, 2.05, 1 92 -9
39500, 64.70, 72.00, 250, 70.10, 72.00, 186, 2.04, 1 94 0
40000, 64.60, 72.00, 250, 70.10, 72.00, 179, 2.05, 1 95 0
40500, 64.60, 72.00, 250, 70.10, 72.00, 181, 2.05, 1 97 0
41000, 64.80, 72.00, 250, 70.20, 72.00, 183, 2.05, 1 99 0
41500, 65.00, 72.00, 250, 70.20, 72.00, 179, 2.05, 1 101 0
42000, 65.50, 72.00, 250, 71.00, 72.00, 182, 2.04, 1 102 8
42500, 65.30, 72.00, 250, 70.70, 72.00, 139, 2.04, 1 103 -3
43000, 65.50, 72.00, 250, 70.50, 72.00, 165, 2.04, 1 105 -1
43500, 66.30, 72.00, 250, 71.00, 72.00, 174, 2.04, 1 106 5
44000, 66.30, 72.00, 250, 71.00, 72.00, 146, 2.04, 1 107 0
44500, 66.30, 72.00, 250, 71.40, 72.00, 152, 2.05, 1 107 4
45000, 66.30, 72.00, 250, 71.00, 72.00, 130, 2.04, 1 108 -4
45500, 66.20, 72.00, 250, 70.40, 72.00, 157, 2.04, 1 110 -5
46000, 66.40, 72.00, 250, 70.40, 72.00, 188, 2.04, 1 112 0
46500, 66.60, 72.00, 250, 70.50, 72.00, 184, 2.04, 1 113 0
47000, 66.60, 72.00, 250, 70.50, 72.00, 180, 2.04, 1 115 0
47500, 66.70, 72.00, 250, 70.60, 72.00, 182, 2.04, 1 116 0
48000, 66.80, 72.00, 250, 70.80, 72.00, 178, 2.04, 1 117 2
48500, 66.90, 72.00, 250, 70.80, 72.00, 169, 2.05, 1 118 0
49000, 67.10, 72.00, 250, 71.00, 72.00, 172, 2.04, 1 119 1
49500, 67.10, 72.00, 250, 71.00, 72.00, 162, 2.04, 1 120 0
50000, 67.20, 72.00, 250, 71.10, 72.00, 165, 2.04, 1 121 0
50500, 68.00, 72.00, 250, 71.90, 72.00, 161, 2.04, 1 121 8
51000, 67.50, 72.00, 216, 70.40, 72.00, 118, 2.28, 1 123 -15
51500, 67.50, 72.00, 241, 70.50, 72.00, 210, 2.28, 1 124 0
52000, 67.50, 72.00, 243, 70.60, 72.00, 191, 2.24, 1 126 0
52500, 67.90, 72.00, 246, 70.80, 72.00, 188, 2.13, 1 127 2
53000, 67.80, 72.00, 229, 70.70, 72.00, 179, 2.29, 1 128 -1
53500, 67.80, 72.00, 236, 70.80, 72.00, 188, 2.30, 1 130 1
54000, 67.90, 72.00, 238, 71.00, 72.00, 183, 2.29, 1 131 1
54500, 67.90, 72.00, 236, 71.10, 72.00, 174, 2.29, 1 132 0
55000, 68.40, 72.00, 238, 71.20, 72.00, 171, 2.29, 1 132 0
55500, 68.10, 72.00, 217, 71.30, 72.00, 167, 2.29, 1 133 1
56000, 68.20, 72.00, 233, 71.40, 72.00, 163, 2.29, 1 134 0
56500, 68.20, 72.00, 230, 71.40, 72.00, 160, 2.29, 1 134 0
57000, 68.50, 72.00, 232, 71.70, 72.00, 161, 2.28, 1 135 2
57500, 69.00, 72.00, 220, 71.90, 72.00, 145, 2.28, 1 135 2
58000, 69.00, 72.00, 199, 71.90, 72.00, 137, 2.28, 1 135 0
58500, 69.30, 72.00, 201, 71.90, 72.00, 139, 2.28, 1 135 0
59000, 69.00, 72.00, 188, 71.90, 72.00, 139, 2.28, 1 135 0
59500, 68.60, 72.00, 204, 71.40, 72.00, 139, 2.28, 1 136 -5
60000, 68.80, 72.00, 223, 72.20, 72.00, 167, 2.28, 1 135 7
60500, 68.80, 72.00, 216, 71.40, 72.00, 118, 2.28, 1 136 -7
61000, 68.80, 72.00, 217, 72.20, 72.00, 171, 2.29, 1 136 7
61500, 69.30, 72.00, 219, 71.90, 72.00, 119, 2.28, 1 136 -2
62000, 68.90, 72.00, 198, 71.40, 72.00, 143, 2.28, 1 136 -5
62500, 68.90, 72.00, 218, 71.40, 72.00, 168, 2.27, 1 137 0
63000, 69.00, 72.00, 219, 72.20, 72.00, 164, 2.28, 1 137 7
63500, 69.00, 72.00, 216, 71.50, 72.00, 120, 2.28, 1 137 -6
64000, 69.30, 72.00, 217, 71.60, 72.00, 167, 2.28, 1 138 0
64500, 69.10, 72.00, 205, 71.60, 72.00, 155, 2.28, 1 138 0
65000, 69.10, 72.00, 216, 71.60, 72.00, 156, 2.28, 1 139 0
65500, 69.20, 72.00, 217, 71.80, 72.00, 157, 2.27, 1 139 2
66000, 69.20, 72.00, 214, 71.70, 72.00, 146, 2.28, 1 139 -1
66500, 69.20, 72.00, 216, 71.80, 72.00, 154, 2.27, 1 139 1
67000, 69.30, 72.00, 217, 71.80, 72.00, 147, 2.27, 1 139 0
67500, 69.40, 72.00, 214, 72.20, 72.00, 148, 2.27, 1 139 3
68000, 69.40, 72.00, 211, 72.20, 72.00, 126, 2.27, 1 139 0
68500, 69.40, 72.00, 212, 72.20, 72.00, 130, 2.27, 1 139 0
69000, 69.50, 72.00, 213, 71.80, 72.00, 130, 2.28, 1 139 -3
69500, 69.40, 72.00, 210, 71.80, 72.00, 152, 2.27, 1 139 0
70000, 69.70, 72.00, 216, 72.20, 72.00, 148, 2.27, 1 139 3
70500, 69.70, 72.00, 203, 72.20, 72.00, 126, 2.26, 1 139 0
71000, 69.70, 72.00, 205, 71.70, 72.00, 130, 2.27, 1 139 -5
71500, 69.70, 72.00, 206, 71.70, 72.00, 158, 2.27, 1 139 0
72000, 69.70, 72.00, 207, 71.80, 72.00, 153, 2.27, 1 140 1
72500, 69.70, 72.00, 208, 71.80, 72.00, 148, 2.26, 1 140 0
73000, 69.90, 72.00, 209, 71.90, 72.00, 149, 2.26, 1 140 0
73500, 70.20, 72.00, 201, 72.00, 72.00, 143, 2.26, 1 140 0
74000, 69.90, 72.00, 188, 72.20, 72.00, 139, 2.27, 1 140 1
74500, 69.90, 72.00, 203, 72.20, 72.00, 129, 2.26, 1 140 0
75000, 69.90, 72.00, 204, 71.90, 72.00, 131, 2.26, 1 140 -2
75500, 69.90, 72.00, 205, 71.90, 72.00, 147, 2.26, 1 140 0
76000, 70.00, 72.00, 206, 72.20, 72.00, 144, 2.26, 1 140 2
76500, 70.00, 72.00, 203, 72.20, 72.00, 128, 2.26, 1 139 0
77000, 70.00, 72.00, 204, 72.20, 72.00, 130, 2.26, 1 139 0
77500, 70.10, 72.00, 205, 72.20, 72.00, 130, 2.26, 1 139 0
78000, 70.00, 72.00, 201, 71.90, 72.00, 130, 2.26, 1 139 -2
78500, 70.10, 72.00, 207, 71.90, 72.00, 146, 2.26, 1 139 0
79000, 70.20, 72.00, 203, 72.20, 72.00, 144, 2.26, 1 139 2
79500, 70.20, 72.00, 200, 71.90, 72.00, 127, 2.26, 1 139 -2
80000, 70.20, 72.00, 200, 71.90, 72.00, 146, 2.27, 1 139 0
80500, 70.20, 72.00, 201, 71.90, 72.00, 144, 2.26, 1 139 0
81000, 70.40, 72.00, 202, 72.20, 72.00, 144, 2.27, 1 139 2
81500, 70.70, 72.00, 194, 72.50, 72.00, 127, 2.25, 1 139 3
