NAATOS V2 logs\20250617_083922_MK6C.log on COM7
NAATOS V2 PY32F003 MK. FW:v0.9 HW:MK6C
UID_5608A8
system_input_voltage: 3.61 vcc_mcu_voltage: 2.52
rcc->csr: 08000000 usb_cc1_voltage: 0.00 usb_cc2_voltage: 0.00
sample_temperature_c: 29.30 valve_temperature_c: 28.20
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 0.00, 0, 28.20, 0.00, 0, 2.52, 0 0 0
   0, 29.30, 72.00, 0, 28.20, 72.00, 0, 2.52, 5 0 0
 500, 29.00, 72.00, 0, 28.00, 72.00, 0, 2.51, 5 0 0
1000, 28.90, 72.00, 162, 28.00, 72.00, 87, 2.47, 5 0 0
1500, 29.20, 72.00, 162, 28.30, 72.00, 87, 2.47, 5 0 0
2000, 29.70, 72.00, 162, 28.70, 72.00, 87, 2.47, 5 0 0
2500, 30.20, 72.00, 162, 29.20, 72.00, 87, 2.47, 5 0 0
3000, 30.80, 72.00, 162, 29.80, 72.00, 87, 2.47, 5 0 0
3500, 31.40, 72.00, 162, 30.60, 72.00, 87, 2.47, 5 0 0
4000, 32.10, 72.00, 162, 31.10, 72.00, 87, 2.47, 5 0 0
4500, 32.60, 72.00, 162, 31.80, 72.00, 87, 2.47, 5 0 0
5000, 33.30, 72.00, 162, 32.30, 72.00, 87, 2.47, 6 0 0
5500, 33.90, 72.00, 162, 32.70, 72.00, 87, 2.47, 6 0 0
6000, 34.50, 72.00, 162, 33.40, 72.00, 87, 2.47, 6 0 0
6500, 35.20, 72.00, 162, 34.10, 72.00, 87, 2.47, 6 0 0
7000, 35.80, 72.00, 162, 34.80, 72.00, 87, 2.47, 6 0 0
7500, 36.40, 72.00, 162, 35.50, 72.00, 87, 2.47, 6 0 0
8000, 37.10, 72.00, 162, 36.20, 72.00, 87, 2.48, 6 0 0
8500, 33.30, 72.00, 162, 32.30, 72.00, 87, 2.47, 7 0 0
9000, 38.40, 72.00, 162, 37.60, 72.00, 87, 2.47, 1 0 0
9500, 38.90, 72.00, 250, 38.50, 72.00, 250, 2.47, 1 0 0
10000, 39.60, 72.00, 250, 40.00, 72.00, 250, 2.47, 1 0 0
10500, 40.40, 72.00, 250, 41.60, 72.00, 250, 2.47, 1 0 0
11000, 41.40, 72.00, 250, 43.60, 72.00, 250, 2.47, 1 0 0
11500, 42.30, 72.00, 250, 45.40, 72.00, 250, 2.48, 1 0 0
12000, 43.30, 72.00, 250, 47.40, 72.00, 250, 2.47, 1 0 0
12500, 44.10, 72.00, 250, 49.30, 72.00, 250, 2.47, 1 0 0
13000, 44.90, 72.00, 250, 50.90, 72.00, 250, 2.48, 1 0 0
13500, 45.90, 72.00, 250, 53.00, 72.00, 250, 2.47, 1 0 0
14000, 46.80, 72.00, 250, 54.50, 72.00, 250, 2.47, 1 0 0
14500, 47.50, 72.00, 250, 56.40, 72.00, 250, 2.47, 1 0 0
15000, 48.30, 72.00, 250, 57.80, 72.00, 250, 2.47, 1 0 0
15500, 49.20, 72.00, 250, 59.20, 72.00, 250, 2.48, 1 0 0
16000, 49.90, 72.00, 250, 60.70, 72.00, 250, 2.47, 1 0 0
16500, 51.00, 72.00, 250, 62.00, 72.00, 250, 2.47, 1 0 0
